0.6900540592945379,0.0015278344195732401
0.683610272741705,0.001760373706538028
0.6956284844038184,0.0013477712305101147
0.7260788493973753,0.0006456026351369257
0.7224481846765625,0.0007082605305827848
0.7221005560807122,0.0007145174845293148
0.7376162160678322,0.00047636500110002857
0.7267589100012035,0.0006343980599384798
0.7175847547830385,0.0008000864250129947
0.7429472867703645,0.0004117842548062277
0.739581190500584,0.0004516389948104328
0.6893951790321364,0.0015503752501600737
0.6891059001194135,0.0015603583846161557
0.6888614838806819,0.0015688347421009615
0.689875146563034,0.001533928135710145
0.6897210432899699,0.0015391929797806852
0.6895767583262031,0.0015441359509710728
0.6894420759603799,0.0015487618139879368
0.6892783656213581,0.0015544001397236316
0.6890645135056663,0.0015617909983553723
0.6886786787793997,0.0015751993276282266
